orig_Temp_K,orig_avg_electronegativity,orig_avg_atomic_mass,orig_avg_ionic_radius,orig_num_elements,orig_li_fraction,orig_composition_entropy,orig_electronegativity_variance,orig_group_diversity,orig_packing_efficiency_proxy,orig_li_to_anion_ratio,orig_heaviest_element_mass,orig_lightest_element_mass,orig_is_mixture,orig_formula_complexity,orig_total_atoms,log_Ionic_Conductivity
298.3439421,1.8924,28.3924,1.3636,4.0,0.0,1.185515808,0.800416837,4.0,0.239130435,0.0,35.45,22.99,0.0,50.0,12.5,-3.4940540925331343
310.3074837,1.808,32.744,1.176,3.0,0.6,0.950270539,1.089216,3.0,0.345454545,1.5,126.9,6.94,0.0,15.0,5.0,-5.0915149811213505
296.7239488,2.284723404,37.8706383,1.117191489,6.0,0.276595745,1.241785003,1.392327367,6.0,0.457142857,0.541666667,180.95,6.94,0.0,141.0,23.5,-3.702583122212862
298.5898949,2.312,32.243,1.404,3.0,0.3,0.897945725,1.082976,3.0,0.419889503,0.5,88.91,6.94,0.0,30.0,10.0,-4.394694953858891
302.7339907,2.15,3.760714286,0.366428571,4.0,0.071428571,0.895332666,0.157871429,3.0,0.171052632,0.0,14.01,1.008,1.0,56.0,14.0,-2.86649302622165
312.0553212,1.97,7.6093,0.5125,4.0,0.2,1.062737568,0.2775,3.0,0.137755102,4.0,79.9,1.008,1.0,80.0,20.0,-5.291579099865287
312.8911959,2.692241993,20.03409964,1.042384342,5.0,0.003558719,0.780422211,0.802213835,3.0,0.192857143,0.006060606,26.98,1.008,1.0,1405.0,281.0,-4.809668301829708
297.9838853,2.617464213,35.98155419,1.152883436,4.0,0.067484663,1.05441524,1.275922222,4.0,0.435714286,0.11,138.91,6.94,0.0,19.56,4.89,-3.172770344040736
298.6179501,1.797894737,30.71249307,1.231855956,4.0,0.44598338,0.977485112,0.530624793,4.0,0.375,1.00625,208.98,6.94,0.0,36.1,9.025,-3.927827333504781
312.4033502,1.775,5.3848,0.504,3.0,0.3,0.897945725,0.300705,2.0,0.486842105,0.0,26.98,1.008,0.0,30.0,10.0,-4.36251027048749
305.950546,1.970658057,19.86201722,1.177343173,5.0,0.395448954,1.328039117,0.687563265,4.0,0.217391304,0.831824062,32.07,6.94,0.0,16.26,3.252,-3.2817175896995114
298.0005978,2.281101695,35.63483051,1.114491525,5.0,0.271186441,1.209575925,1.37366944,5.0,0.385714286,0.533333333,138.91,6.94,0.0,118.0,23.6,-4.059981844992337
309.2754686,1.844485981,19.75626168,1.170373832,5.0,0.476635514,1.208399194,0.746662222,4.0,0.070652174,1.133333333,35.45,6.94,0.0,66.875,13.375,-2.8160193497201265
312.9937813,2.365275414,43.15735781,1.129014778,5.0,0.238692342,1.201576585,1.342730556,5.0,0.435714286,0.444166667,180.95,6.94,0.0,111.65,22.33,-5.679853713888946
303.2327723,2.613814884,56.17332083,1.177273296,6.0,0.071711486,1.166542823,1.262923438,5.0,0.457142857,0.114666667,180.95,6.94,0.0,28.782,4.797,-3.8214374119386374
298.0688497,2.6625,55.694375,1.57375,4.0,0.0625,0.822265337,0.991655556,4.0,0.35359116,0.083333333,180.95,6.94,0.0,16.0,4.0,-3.2086258908825593
303.0182022,1.849285714,17.55357143,0.96125,6.0,0.517857143,1.426039065,1.002533333,4.0,0.070652174,1.8125,35.45,6.94,0.0,42.0,7.0,-2.889069048136539
298.2626655,2.6975,36.9975,1.1,4.0,0.125,1.073542846,0.97204375,4.0,0.285714286,0.2,180.95,6.94,0.0,32.0,8.0,-4.187755303199631
297.8255091,2.51,36.13428571,1.415238095,4.0,0.19047619,1.137561082,0.9686,4.0,0.397790055,0.285714286,91.22,6.94,1.0,84.0,21.0,-3.2516475926242574
302.7119031,1.92644,21.10542,1.24304,5.0,0.44,1.24469864,0.845984889,4.0,0.239130435,0.916666667,35.45,6.94,0.0,62.5,12.5,-2.1922430108279594
302.9995079,1.636,35.958,1.264,3.0,0.6,0.950270539,0.646144,3.0,0.345454545,1.5,126.9,6.94,0.0,15.0,5.0,-7.066006836168758
302.9614973,1.892145749,23.1997166,1.249595142,5.0,0.392712551,1.075874865,0.54851716,5.0,0.239130435,0.808333333,72.63,6.94,0.0,123.5,24.7,-2.746017090807639
307.9929111,1.990952381,23.53619048,1.28,3.0,0.333333333,0.982900728,0.528084807,3.0,0.239130435,0.636363636,32.07,6.94,0.0,63.0,21.0,-3.4654789280142753
312.1606949,2.291196581,38.00957265,1.117350427,5.0,0.273504274,1.222839033,1.379576,5.0,0.457142857,0.533333333,180.95,6.94,0.0,117.0,23.4,-3.375207572843009
308.078503,2.427777778,43.44,1.490222222,4.0,0.222222222,1.110468536,0.862809,3.0,0.327272727,0.333333333,126.9,6.94,0.0,36.0,9.0,-2.882240646035667
303.030303,2.368,34.834,1.394,3.0,0.3,0.897945725,0.988896,3.0,0.419889503,0.5,114.82,6.94,0.0,30.0,10.0,-3.3313019880702015
312.1277103,1.886385542,21.87391566,1.24373494,4.0,0.397590361,1.024398587,0.531124,4.0,0.239130435,0.825,32.07,6.94,0.0,33.2,8.3,-3.125198232689371
302.0452885,2.629,21.9214,0.9486,5.0,0.0,1.391069029,0.861477,5.0,0.092857143,0.0,40.08,14.01,1.0,500.0,100.0,-8.262807357295262
296.9914139,1.885826772,22.10055118,1.245511811,5.0,0.448818898,1.216168202,0.726325,4.0,0.224489796,0.95,79.9,6.94,0.0,63.5,12.7,-2.050583253349537
298.0013052,2.850628415,21.45871585,1.112622951,6.0,0.071038251,1.060522795,0.918679365,6.0,0.314285714,0.108333333,88.91,6.94,0.0,109.8,18.3,-3.3681312768407
302.3727451,2.843,16.18,1.08,3.0,0.3,0.897945725,1.968921,3.0,0.406015038,0.5,26.98,6.94,0.0,30.0,10.0,-7.3872161432802645
312.5591608,2.192,58.913,1.494,3.0,0.3,0.897945725,0.889056,3.0,0.387755102,0.5,88.91,6.94,0.0,30.0,10.0,-2.2689908687628146
303.0781827,2.297478632,36.01760684,1.118205128,6.0,0.269230769,1.220426225,1.313014941,6.0,0.442857143,0.525,138.91,6.94,0.0,140.4,23.4,-4.027797161620936
302.6574913,2.00173913,29.66434783,1.279565217,4.0,0.304347826,1.103490403,0.493736106,4.0,0.239130435,0.583333333,72.63,6.94,0.0,92.0,23.0,-3.944854935162521
307.6579679,1.812727273,18.27030303,1.092424242,5.0,0.515151515,1.253838663,0.802247222,4.0,0.070652174,1.416666667,35.45,6.94,1.0,82.5,16.5,-2.7650375145191584
297.7850653,1.902439024,24.26902439,1.253902439,4.0,0.390243902,1.035005177,0.528569,4.0,0.239130435,0.8,118.71,6.94,0.0,32.8,8.2,-2.910016863797169
297.9300152,2.418333034,32.44982576,1.105105084,4.0,0.180887372,1.181889011,1.314612245,4.0,0.435714286,0.335666667,138.91,6.94,0.0,22.268,5.567,-3.0154767370899527
299.3424405,2.843793478,20.80853261,1.10751087,6.0,0.076086957,1.071929344,0.904212245,5.0,0.314285714,0.116666667,91.22,6.94,0.0,110.4,18.4,-3.465944687987084
303.1083792,1.815423729,30.97926554,1.241412429,4.0,0.435028249,1.015157575,0.520505,4.0,0.375,0.9625,121.76,6.94,0.0,35.4,8.85,-1.1910994383596485
312.962878,1.927642276,24.14902439,1.265203252,5.0,0.430894309,1.301370133,0.726325,4.0,0.224489796,0.883333333,79.9,6.94,0.0,61.5,12.3,-2.1379670639718418
312.8431498,2.272983193,35.56756303,1.115714286,6.0,0.273109244,1.254906452,1.386992456,5.0,0.407894737,0.541666667,138.91,6.94,0.0,142.8,23.8,-2.701959967614755
293.5203095,1.910483871,24.42370968,1.265483871,5.0,0.435483871,1.269480029,0.739142222,4.0,0.2,0.9,126.9,6.94,0.0,62.0,12.4,-3.026754810339243
307.3248491,2.37375,44.5075,1.43375,3.0,0.25,0.900256051,1.079479339,3.0,0.419889503,0.4,164.93,6.94,0.0,28.8,9.6,-2.9302978711234253
303.0784403,1.805683453,20.53553957,1.206618705,5.0,0.496402878,1.169208928,0.718299609,5.0,0.239130435,1.15,63.55,6.94,0.0,69.5,13.9,-5.655607726314889
303.5597292,2.292,36.688,1.419,4.0,0.3,1.16828245,1.052656,3.0,0.387755102,0.5,88.91,6.94,0.0,40.0,10.0,-2.7323175130913406
311.8253536,1.933333333,23.03,1.24,3.0,0.333333333,1.011404265,0.512222222,3.0,0.217391304,0.666666667,32.07,6.94,0.0,18.0,6.0,-5.416801226031377
311.6510605,2.281949153,35.8159322,1.114830508,6.0,0.271186441,1.215450053,1.327310059,5.0,0.385714286,0.533333333,138.91,6.94,0.0,141.6,23.6,-2.932209637620167
302.9161888,2.537142857,33.12809524,1.4,5.0,0.19047619,1.228491678,0.919277551,5.0,0.220994475,0.285714286,91.22,6.94,1.0,105.0,21.0,-3.16839574458661
297.9538506,2.292307692,37.57474359,1.117371795,6.0,0.271367521,1.228693937,1.328209024,6.0,0.378571429,0.529166667,180.95,6.94,0.0,140.4,23.4,-4.493494967595128
303.2518347,2.052857143,8.726285714,0.608571429,5.0,0.142857143,1.475076311,0.52744898,4.0,0.192857143,1.0,24.31,1.008,1.0,35.0,7.0,-3.3816046066025436
308.1898979,2.347142857,30.21857143,1.344285714,3.0,0.285714286,0.955699891,0.949791837,3.0,0.359116022,0.5,55.85,6.94,0.0,21.0,7.0,-6.308034897232639
312.2024321,2.284042553,39.37106383,1.121276596,6.0,0.276595745,1.287649477,1.41847904,6.0,0.457142857,0.541666667,180.95,6.94,0.0,141.0,23.5,-3.704745264579148
297.983644,2.146,3.8816,0.375,4.0,0.1,0.940447989,0.219044,3.0,0.171052632,0.0,14.01,1.008,1.0,40.0,10.0,-6.364516253185088
297.5526296,2.852144809,21.48498634,1.111311475,6.0,0.071038251,1.058378336,0.921427664,6.0,0.314285714,0.108333333,157.25,6.94,0.0,109.8,18.3,-3.3665062954752067
293.2692308,1.926612903,21.47370968,1.252903226,4.0,0.435483871,1.196920655,0.758263776,4.0,0.239130435,0.9,35.45,6.94,0.0,49.6,12.4,-2.437059152088579
312.9604803,2.25375,35.9078125,1.112916667,6.0,0.291666667,1.240206589,1.392327367,6.0,0.457142857,0.583333333,180.95,6.94,0.0,144.0,24.0,-6.79317412396815
308.7227675,2.472222222,35.31111111,1.455555556,3.0,0.222222222,0.848685558,0.955150617,3.0,0.397790055,0.333333333,91.22,6.94,0.0,27.0,9.0,-3.2269086897576833
300.7925822,1.781208791,20.29813187,1.196703297,4.0,0.450549451,0.998918253,0.521601653,4.0,0.217391304,1.025,32.07,6.94,0.0,36.4,9.1,-3.814934045283142
302.8071457,1.805555556,21.67888889,1.218148148,6.0,0.481481481,1.208051956,0.688783984,5.0,0.204081633,1.083333333,79.9,6.94,0.0,81.0,13.5,-2.3616487408236395
302.4144059,2.42125,32.8625,1.36,4.0,0.25,1.213007566,1.070760938,4.0,0.397790055,0.4,91.22,6.94,0.0,32.0,8.0,-5.657577319177793
303.022654,1.898980583,22.06856796,1.239927184,5.0,0.38592233,1.127424459,0.583144307,5.0,0.217391304,0.795,35.45,6.94,0.0,123.6,24.72,-3.063334482038732
302.7721282,1.884,25.3956,1.25,4.0,0.4,1.049634821,0.567128,4.0,0.239130435,0.833333333,118.71,6.94,0.0,100.0,25.0,-2.693115399711478
302.7151443,1.815227273,22.895,1.218181818,4.0,0.431818182,1.025004099,0.519209,4.0,0.217391304,0.95,121.76,6.94,0.0,35.2,8.8,-4.518557371497695
298.0913575,2.272,41.133,1.434,4.0,0.3,1.279854226,1.021536,3.0,0.387755102,0.5,88.91,6.94,0.0,40.0,10.0,-2.2716200799198956
308.423492,2.384042553,33.96,1.427234043,4.0,0.255319149,1.029847814,0.969132231,4.0,0.391304348,0.4,91.22,6.94,0.0,37.6,9.4,-3.0536233992137682
297.5433369,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3,-5.108462542327436
308.1064912,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3,-3.112754709533892
307.9927922,2.472222222,35.31111111,1.455555556,3.0,0.222222222,0.848685558,0.955150617,3.0,0.397790055,0.333333333,91.22,6.94,0.0,27.0,9.0,-3.266854114728974
308.1860306,1.766428571,25.81857143,1.215,4.0,0.5,1.091303001,0.651622959,4.0,0.270408163,1.166666667,79.9,6.94,0.0,56.0,14.0,-2.9637049371256405
305.4802479,2.305454545,11.24927273,0.708181818,5.0,0.090909091,1.468139939,0.609152066,3.0,0.192857143,0.333333333,26.98,1.008,1.0,55.0,11.0,-4.33913452199613
300.1579779,2.449565217,35.2073913,1.442173913,4.0,0.239130435,0.916512116,0.988041322,4.0,0.397790055,0.366666667,114.82,6.94,0.0,36.8,9.2,-3.137387464730484
308.2072758,1.925897023,21.62449718,1.250965406,6.0,0.43684634,1.232400664,0.843643359,5.0,0.239130435,0.905,140.12,6.94,0.0,74.58,12.43,-2.0188812203125726
302.7841453,1.86980198,21.59544554,1.233267327,4.0,0.405940594,1.053311964,0.562408264,4.0,0.217391304,0.854166667,32.07,6.94,0.0,80.8,20.2,-2.888869273700482
312.830656,1.856153846,20.64692308,1.231538462,4.0,0.461538462,1.118968867,0.69516213,4.0,0.239130435,1.0,35.45,6.94,0.0,52.0,13.0,-2.42237126962941
312.7946582,1.636,35.958,1.264,3.0,0.6,0.950270539,0.646144,3.0,0.345454545,1.5,126.9,6.94,0.0,15.0,5.0,-4.987162775294828
302.6754797,1.928094645,22.47342466,1.257957659,5.0,0.377334994,0.990006631,0.701677686,4.0,0.239130435,0.7575,65.38,6.94,0.0,40.15,8.03,-3.490560898685137
308.3431489,2.185714286,11.37571429,0.964285714,3.0,0.428571429,1.004242473,1.300310204,3.0,0.192857143,1.0,16.0,6.94,0.0,21.0,7.0,-5.156144577376839
297.8374153,2.617550102,35.9960409,1.152899796,5.0,0.067484663,1.056032265,1.109812245,5.0,0.435714286,0.11,138.91,6.94,0.0,24.45,4.89,-2.9879916768508625
298.3425414,2.273396624,36.42027426,1.114388186,7.0,0.280590717,1.226969228,1.345451303,7.0,0.442857143,0.554166667,180.95,6.94,0.0,165.9,23.7,-3.0558061309818676
301.0313118,1.848301887,20.04754717,1.190377358,5.0,0.471698113,1.187148685,0.746662222,4.0,0.070652174,1.086956522,35.45,6.94,0.0,66.25,13.25,-2.897020167769657
302.3242386,2.848369565,21.69054348,1.109130435,5.0,0.076086957,1.066086137,0.836355,5.0,0.314285714,0.116666667,69.72,6.94,0.0,92.0,18.4,-4.242603971206976
303.1110519,1.990952381,23.53619048,1.28,3.0,0.333333333,0.982900728,0.528084807,3.0,0.239130435,0.636363636,32.07,6.94,0.0,63.0,21.0,-7.013676222949234
293.0991087,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3,-3.189163520207197
298.5341849,2.375208333,38.77229167,1.420833333,4.0,0.270833333,0.953234462,1.055310744,4.0,0.397790055,0.433333333,174.97,6.94,0.0,38.4,9.6,-2.862713000541956
312.6978098,2.438602151,35.1572043,1.435698925,4.0,0.247311828,0.933736605,0.988041322,4.0,0.397790055,0.383333333,114.82,6.94,0.0,37.2,9.3,-3.0666448428082895
298.5647045,2.2875,22.21625,1.065,3.0,0.375,0.974314753,1.36429375,3.0,0.457142857,0.75,92.91,6.94,0.0,24.0,8.0,-7.575118363368933
303.0688322,1.91375,33.8575,1.3,3.0,0.375,0.974314753,0.551223438,3.0,0.413043478,0.75,121.76,6.94,0.0,24.0,8.0,-9.920818753952375
303.170994,1.816671935,30.20392188,1.2380289,4.0,0.435538496,1.013396594,0.527876,4.0,0.315217391,0.9645,118.71,6.94,0.0,35.432,8.858,-3.744230753182088
303.284584,2.393684211,35.97631579,1.422631579,4.0,0.263157895,0.95148796,1.045328926,4.0,0.386740331,0.416666667,178.49,6.94,0.0,38.0,9.5,-2.9566212151719933
293.1034199,1.890551181,21.05055118,1.241968504,4.0,0.448818898,1.160871715,0.758263776,4.0,0.239130435,0.95,35.45,6.94,0.0,50.8,12.7,-2.592419101387669
303.0518856,2.397010309,34.96680412,1.411134021,4.0,0.278350515,0.950324617,0.988041322,4.0,0.397790055,0.45,114.82,6.94,0.0,38.8,9.7,-0.21252371900873387
294.0043303,2.29491453,35.9657265,1.116581197,5.0,0.260683761,1.222377873,1.37366944,5.0,0.385714286,0.508333333,138.91,6.94,0.0,117.0,23.4,-3.357919490619073
302.7321366,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3,-3.7707585615245107
298.130467,2.283919492,35.91271186,1.115508475,6.0,0.269067797,1.235242845,1.373998225,6.0,0.442857143,0.529166667,138.91,6.94,0.0,141.6,23.6,-2.882011550567126
302.9011766,1.636,35.958,1.264,3.0,0.6,0.950270539,0.646144,3.0,0.345454545,1.5,126.9,6.94,0.0,15.0,5.0,-5.991399828238082
312.8372777,1.963181818,6.507136364,0.466590909,4.0,0.181818182,0.97603896,0.223417149,3.0,0.122727273,8.0,126.9,1.008,1.0,176.0,44.0,-4.892790030352131
303.1242819,1.898980583,22.06856796,1.239927184,5.0,0.38592233,1.127424459,0.583144307,5.0,0.217391304,0.795,35.45,6.94,0.0,123.6,24.72,-2.8718159930478464
298.0392157,2.872375691,21.43607735,1.115801105,5.0,0.060773481,1.005921787,0.88759875,5.0,0.314285714,0.091666667,47.87,6.94,0.0,90.5,18.1,-5.87942606879415
311.6582324,2.8075,43.98416667,1.14,4.0,0.083333333,0.983087759,0.86171875,4.0,0.314285714,0.125,180.95,6.94,0.0,48.0,12.0,-3.5071530399948125
303.1454908,2.520416667,25.69208333,1.302083333,4.0,0.166666667,1.281620812,0.874925,4.0,0.298342541,0.266666667,35.45,6.94,0.0,19.2,4.8,-2.8059762855299657
302.4257278,1.997190476,24.75688095,1.281809524,6.0,0.333333333,1.089020964,0.560130556,4.0,0.2,0.636363636,126.9,6.94,0.0,126.0,21.0,-6.382999658879101
302.8009084,2.257666667,34.26708333,1.108583333,5.0,0.291666667,1.214654779,1.37732064,4.0,0.435714286,0.583333333,138.91,6.94,0.0,120.0,24.0,-3.5915870299440176
297.9942693,1.939512195,21.54109756,1.231707317,4.0,0.390243902,1.103924132,0.761521,3.0,0.239130435,0.8,32.07,6.94,0.0,32.8,8.2,-3.9247304917584525
297.4037029,2.457977528,35.27157303,1.451910112,4.0,0.224719101,0.91058928,0.860681,4.0,0.391304348,0.338983051,91.22,6.94,0.0,35.6,8.9,-3.372448788388898
302.9806747,2.105454545,29.38,1.430909091,4.0,0.272727273,1.120950393,0.486897521,3.0,0.222222222,0.5,78.97,6.94,1.0,44.0,11.0,-8.342944147142896
298.3153299,2.614367347,36.19161224,1.152632653,4.0,0.067346939,1.056669814,1.275922222,4.0,0.435714286,0.11,138.91,6.94,0.0,19.6,4.9,-3.408753918072537
303.0951888,2.517777778,34.39722222,1.428888889,4.0,0.222222222,1.039909546,1.064241,3.0,0.397790055,0.333333333,91.22,6.94,0.0,36.0,9.0,-3.2722497788663594
298.1620805,1.906461538,21.30484615,1.255769231,4.0,0.438461538,1.156570873,0.758263776,4.0,0.239130435,0.904761905,35.45,6.94,0.0,52.0,13.0,-2.398979650165559
293.8121016,2.29491453,35.9657265,1.116581197,5.0,0.260683761,1.222377873,1.37366944,5.0,0.385714286,0.508333333,138.91,6.94,0.0,117.0,23.4,-3.77012881892784
308.1946253,1.991126761,23.90117371,1.270516432,4.0,0.328638498,1.031304349,0.484145558,4.0,0.239130435,0.636363636,58.69,6.94,0.0,85.2,21.3,-2.6252225187551295
302.9859485,2.7025,20.3805,1.078,4.0,0.15,1.105889879,0.92581875,4.0,0.314285714,0.25,50.94,6.94,0.0,80.0,20.0,-3.8934113800180654
307.9347548,2.621758691,36.70588957,1.153701431,5.0,0.067484663,1.095011404,1.109812245,5.0,0.435714286,0.11,138.91,6.94,0.0,24.45,4.89,-3.0494822930780523
293.1547619,2.62057377,35.77063525,1.153135246,4.0,0.067622951,1.052119021,1.275922222,4.0,0.435714286,0.11,138.91,6.94,0.0,19.52,4.88,-4.777283528852417
298.2540788,2.27778481,35.57405063,1.11464135,6.0,0.272151899,1.248050398,1.373998225,6.0,0.442857143,0.5375,138.91,6.94,0.0,142.2,23.7,-4.181774106386045
312.9653262,1.883571429,26.06448413,1.26047619,5.0,0.444444444,1.195395514,0.791336,4.0,0.224489796,0.933333333,79.9,6.94,0.0,63.0,12.6,-2.427721719382274
312.8904623,1.855969582,20.81121673,1.219315589,6.0,0.467680608,1.233393381,0.78675625,5.0,0.239130435,1.025,91.22,6.94,0.0,78.9,13.15,-2.7852202415984353
299.1710625,2.192,58.913,1.494,3.0,0.3,0.897945725,0.889056,3.0,0.387755102,0.5,88.91,6.94,0.0,30.0,10.0,-3.1427809174909127
311.1285266,2.192,58.913,1.494,3.0,0.3,0.897945725,0.889056,3.0,0.387755102,0.5,88.91,6.94,0.0,30.0,10.0,-2.913373267043839
303.15,2.59315625,51.25155288,1.542310096,5.0,0.107451923,0.918934369,0.937767347,5.0,0.35359116,0.149,180.95,6.94,0.0,20.8,4.16,-2.2865094569060576
308.0296979,2.29003937,38.08279528,1.392755906,3.0,0.318897638,0.892995517,1.129396694,3.0,0.419889503,0.54,164.93,6.94,0.0,30.48,10.16,-3.67099489226979
299.518136,1.908404908,22.16920245,1.25006135,4.0,0.386503067,1.026019635,0.527441,4.0,0.217391304,0.7875,32.07,6.94,0.0,32.6,8.15,-3.0350538691775433
293.1323283,1.848461538,22.35653846,1.237307692,5.0,0.461538462,1.172287881,0.726325,4.0,0.224489796,1.0,79.9,6.94,0.0,65.0,13.0,-2.688788392100743
296.1467272,2.251666667,42.26208333,1.10875,4.0,0.291666667,1.172954578,1.418997222,4.0,0.5,0.583333333,178.49,6.94,0.0,96.0,24.0,-3.6641992122740263
297.9013099,1.856153846,20.64692308,1.231538462,4.0,0.461538462,1.118968867,0.69516213,4.0,0.239130435,1.0,35.45,6.94,0.0,52.0,13.0,-3.8638154990797786
298.1381098,2.411733333,38.14386667,1.43,4.0,0.253333333,0.942754573,1.045328926,4.0,0.386740331,0.395833333,178.49,6.94,0.0,37.5,9.375,-2.9853219845441874
307.8268184,2.284276066,33.69048122,1.106129168,6.0,0.273111017,1.269138946,1.35844216,5.0,0.385714286,0.539166667,138.91,6.94,0.0,142.14,23.69,-4.97469413473523
304.7647001,1.862677515,26.09078402,1.213180473,6.0,0.451183432,1.409356686,0.875768359,5.0,0.239130435,1.016666667,140.12,6.94,0.0,81.12,13.52,-3.8471645446584155
303.1973297,2.31375,34.87125,1.415,4.0,0.25,1.213007566,0.932623438,4.0,0.391304348,0.4,91.22,6.94,0.0,32.0,8.0,-3.3929891493159348
302.8545594,2.851780822,23.04767123,1.115342466,5.0,0.068493151,1.039704798,0.92597475,5.0,0.314285714,0.104166667,173.05,6.94,0.0,91.25,18.25,-5.723538195826756
312.9967631,2.254166667,34.98958333,1.110416667,4.0,0.291666667,1.172954578,1.414307639,4.0,0.514285714,0.583333333,138.91,6.94,0.0,96.0,24.0,-3.2724896489218787
307.7391834,1.90464,23.49956,1.25652,5.0,0.44,1.266590489,0.726325,4.0,0.224489796,0.916666667,79.9,6.94,0.0,62.5,12.5,-2.0220769393489695
302.8064993,1.955,9.9593,0.5245,4.0,0.2,1.062737568,0.252075,3.0,0.122727273,4.0,126.9,1.008,0.0,80.0,20.0,-4.489454989793388
302.2599764,2.290106383,36.25425532,1.116382979,5.0,0.265957447,1.216231418,1.36531104,5.0,0.442857143,0.520833333,138.91,6.94,0.0,117.5,23.5,-3.682350276871315
308.2605967,1.925203252,24.69109756,1.26703252,5.0,0.430894309,1.303533525,0.726325,4.0,0.224489796,0.883333333,79.9,6.94,0.0,61.5,12.3,-1.993792728862132
303.030303,2.883866452,21.53230209,1.116662685,5.0,0.055580246,0.973994297,0.85930275,5.0,0.314285714,0.083371526,47.87,6.94,1.0,90.005,18.001,-3.6368959339253646
298.15,2.25375,35.9078125,1.112916667,6.0,0.291666667,1.240206589,1.392327367,6.0,0.457142857,0.583333333,180.95,6.94,0.0,144.0,24.0,-3.6055483191737836
312.7497964,2.85147541,20.995,1.110874317,6.0,0.071038251,1.066860691,0.816910658,5.0,0.239130435,0.108333333,47.87,6.94,0.0,109.8,18.3,-3.0409509717991003
303.2942187,2.040555556,49.70666667,1.416666667,6.0,0.333333333,1.537987101,0.612249691,5.0,0.2,0.6,126.9,6.94,0.0,108.0,18.0,-2.467889898843537
312.2424,1.809083969,27.50122137,1.25740458,5.0,0.465648855,1.141110849,0.575632889,5.0,0.181818182,1.016666667,126.9,6.94,0.0,65.5,13.1,-5.407823242604133
299.8286778,1.900806452,27.20919355,1.272258065,4.0,0.435483871,1.196920655,0.693978061,4.0,0.224489796,0.9,79.9,6.94,0.0,49.6,12.4,-2.1586401540745737
304.2081349,2.795,37.0125,1.4725,4.0,0.125,1.073542846,0.849075,3.0,0.35359116,0.166666667,92.91,6.94,0.0,32.0,8.0,-2.215880898432834
303.6488913,1.495,8.7075,0.6025,2.0,0.75,0.562335145,0.795675,2.0,0.171052632,0.0,14.01,6.94,0.0,8.0,4.0,-3.620424378879112
302.6422543,1.86015625,25.08109375,1.2525,4.0,0.453125,1.147592187,0.693978061,4.0,0.224489796,0.966666667,79.9,6.94,0.0,51.2,12.8,-2.978355963912557
304.3718871,1.495,8.7075,0.6025,2.0,0.75,0.562335145,0.795675,2.0,0.171052632,0.0,14.01,6.94,0.0,8.0,4.0,-3.6236950183303986
303.030303,2.393469388,36.07806122,1.405306122,4.0,0.285714286,0.924381548,0.96126281,4.0,0.35359116,0.466666667,180.95,6.94,0.0,39.2,9.8,-2.7282443318899383
